"order_id";"order_date";"ship_mode";"segment";"country";"city";"state";"postal_code";"region";"sub_category";"product_id";"cost_price";"list_price";"quantity";"discount_percent";"category_Office Supplies";"category_Technology";"sales";"order_month";"order_day";"order_weekday";"order_hour";"log_sales";"profit"
2430;"2023-11-25 00:00:00";"Standard Class";"Corporate";"United States";"Arlington";"Texas";76017;"Central";"Furnishings";"FUR-FU-10004415";10;10;7;3;0;0;70;11;25;5;0;4.2626798770413155;0
2431;"2022-08-16 00:00:00";"Standard Class";"Home Office";"United States";"San Francisco";"California";94110;"West";"Labels";"OFF-LA-10000240";50;60;8;3;1;0;480;8;16;1;0;6.175867270105761;10
2432;"2023-04-28 00:00:00";"Standard Class";"Corporate";"United States";"Seattle";"Washington";98103;"West";"Furnishings";"FUR-FU-10001935";10;10;2;5;0;0;20;4;28;4;0;3.044522437723423;0
2433;"2023-06-25 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10009;"East";"Chairs";"FUR-CH-10002439";340;370;7;5;0;0;2590;6;25;6;0;7.85979918056211;30
2434;"2022-08-12 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77070;"Central";"Phones";"TEC-PH-10001536";40;50;4;4;0;1;200;8;12;4;0;5.303304908059076;10
2435;"2023-12-24 00:00:00";"First Class";"Corporate";"United States";"Springfield";"Virginia";22153;"South";"Envelopes";"OFF-EN-10001532";20;30;2;3;1;0;60;12;24;6;0;4.110873864173311;10
2436;"2023-06-12 00:00:00";"First Class";"Corporate";"United States";"Springfield";"Virginia";22153;"South";"Appliances";"OFF-AP-10003057";770;830;3;2;1;0;2490;6;12;0;0;7.820439515262181;60
2437;"2023-05-11 00:00:00";"Standard Class";"Consumer";"United States";"Farmington";"New Mexico";87401;"West";"Furnishings";"FUR-FU-10003708";470;550;9;2;0;0;4950;5;11;3;0;8.507344855361422;80
2438;"2022-06-12 00:00:00";"Second Class";"Consumer";"United States";"Louisville";"Colorado";80027;"West";"Tables";"FUR-TA-10000849";130;150;2;3;0;0;300;6;12;6;0;5.707110264748875;20
2439;"2022-06-26 00:00:00";"Second Class";"Consumer";"United States";"Louisville";"Colorado";80027;"West";"Paper";"OFF-PA-10002259";30;40;4;2;1;0;160;6;26;6;0;5.081404364984463;10
2440;"2022-07-11 00:00:00";"Standard Class";"Consumer";"United States";"Tampa";"Florida";33614;"South";"Furnishings";"FUR-FU-10002597";10;10;2;2;0;0;20;7;11;0;0;3.044522437723423;0
2441;"2023-03-17 00:00:00";"Standard Class";"Consumer";"United States";"Passaic";"New Jersey";7055;"East";"Phones";"TEC-PH-10004614";290;350;5;2;0;1;1750;3;17;4;0;7.467942332285852;60
2442;"2022-12-14 00:00:00";"Standard Class";"Consumer";"United States";"Passaic";"New Jersey";7055;"East";"Tables";"FUR-TA-10003748";140;170;2;5;0;0;340;12;14;2;0;5.831882477283517;30
2443;"2022-05-17 00:00:00";"Standard Class";"Consumer";"United States";"Passaic";"New Jersey";7055;"East";"Appliances";"OFF-AP-10003217";580;660;4;4;1;0;2640;5;17;1;0;7.878912912297133;80
2444;"2022-03-14 00:00:00";"Standard Class";"Consumer";"United States";"Passaic";"New Jersey";7055;"East";"Accessories";"TEC-AC-10002399";80;100;5;2;0;1;500;3;14;0;0;6.2166061010848646;20
2445;"2023-09-17 00:00:00";"Standard Class";"Consumer";"United States";"Passaic";"New Jersey";7055;"East";"Envelopes";"OFF-EN-10002973";30;30;6;5;1;0;180;9;17;6;0;5.198497031265826;0
2446;"2023-11-30 00:00:00";"Standard Class";"Consumer";"United States";"Passaic";"New Jersey";7055;"East";"Phones";"TEC-PH-10001336";210;260;2;3;0;1;520;11;30;3;0;6.255750041753367;50
2447;"2022-10-18 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90004;"West";"Envelopes";"OFF-EN-10000461";20;20;2;5;1;0;40;10;18;1;0;3.713572066704308;0
2448;"2023-01-07 00:00:00";"Standard Class";"Consumer";"United States";"Philadelphia";"Pennsylvania";19143;"East";"Chairs";"FUR-CH-10000988";420;490;5;5;0;0;2450;1;7;5;0;7.804251383528112;70
2449;"2022-10-02 00:00:00";"Second Class";"Consumer";"United States";"North Charleston";"South Carolina";29406;"South";"Storage";"OFF-ST-10001809";260;270;3;3;1;0;810;10;2;6;0;6.698268054115413;10
2450;"2022-01-29 00:00:00";"Standard Class";"Home Office";"United States";"San Jose";"California";95123;"West";"Binders";"OFF-BI-10003963";30;30;5;2;1;0;150;1;29;5;0;5.017279836814924;0
2451;"2022-11-12 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Labels";"OFF-LA-10000081";20;20;5;5;1;0;100;11;12;5;0;4.61512051684126;0
2452;"2023-12-23 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Phones";"TEC-PH-10000149";100;120;6;3;0;1;720;12;23;5;0;6.580639137284949;20
2453;"2022-05-08 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Binders";"OFF-BI-10000605";10;10;3;2;1;0;30;5;8;6;0;3.4339872044851463;0
2454;"2023-09-19 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Accessories";"TEC-AC-10002399";50;60;3;2;0;1;180;9;19;1;0;5.198497031265826;10
2455;"2022-11-12 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Accessories";"TEC-AC-10003038";60;70;8;3;0;1;560;11;12;5;0;6.329720905522696;10
2456;"2022-04-13 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Storage";"OFF-ST-10000344";90;110;8;5;1;0;880;4;13;2;0;6.78105762593618;20
2457;"2022-09-19 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Labels";"OFF-LA-10004093";10;10;1;3;1;0;10;9;19;0;0;2.3978952727983707;0
2458;"2023-07-30 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Art";"OFF-AR-10001683";50;60;6;4;1;0;360;7;30;6;0;5.8888779583328805;10
2459;"2022-04-08 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Storage";"OFF-ST-10003455";40;50;3;2;1;0;150;4;8;4;0;5.017279836814924;10
2460;"2023-12-01 00:00:00";"Standard Class";"Consumer";"United States";"Plainfield";"New Jersey";7060;"East";"Appliances";"OFF-AP-10002578";90;100;2;5;1;0;200;12;1;4;0;5.303304908059076;10
2461;"2023-04-12 00:00:00";"Second Class";"Consumer";"United States";"Seattle";"Washington";98115;"West";"Paper";"OFF-PA-10001763";30;30;3;4;1;0;90;4;12;2;0;4.51085950651685;0
2462;"2023-06-20 00:00:00";"Second Class";"Consumer";"United States";"Seattle";"Washington";98115;"West";"Binders";"OFF-BI-10001597";80;100;3;2;1;0;300;6;20;1;0;5.707110264748875;20
2463;"2023-10-12 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10009;"East";"Binders";"OFF-BI-10001524";70;80;5;5;1;0;400;10;12;3;0;5.993961427306569;10
2464;"2022-06-22 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10009;"East";"Binders";"OFF-BI-10001553";10;10;2;2;1;0;20;6;22;2;0;3.044522437723423;0
2465;"2023-11-13 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10009;"East";"Phones";"TEC-PH-10000576";120;140;1;5;0;1;140;11;13;0;0;4.948759890378168;20
2466;"2022-04-14 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10009;"East";"Labels";"OFF-LA-10001317";0;0;1;3;1;0;0;4;14;3;0;0.0;0
2467;"2022-03-06 00:00:00";"Standard Class";"Consumer";"United States";"Newport News";"Virginia";23602;"South";"Paper";"OFF-PA-10000726";10;10;1;3;1;0;10;3;6;6;0;2.3978952727983707;0
2468;"2023-04-25 00:00:00";"Standard Class";"Consumer";"United States";"Newport News";"Virginia";23602;"South";"Storage";"OFF-ST-10003306";520;570;4;2;1;0;2280;4;25;1;0;7.732369222284388;50
2469;"2023-09-04 00:00:00";"Standard Class";"Consumer";"United States";"Newport News";"Virginia";23602;"South";"Paper";"OFF-PA-10004983";30;30;5;5;1;0;150;9;4;0;0;5.017279836814924;0
2470;"2022-06-28 00:00:00";"Standard Class";"Consumer";"United States";"Newport News";"Virginia";23602;"South";"Storage";"OFF-ST-10001291";20;20;1;4;1;0;20;6;28;1;0;3.044522437723423;0
2471;"2023-10-22 00:00:00";"Standard Class";"Consumer";"United States";"Fayetteville";"North Carolina";28314;"South";"Furnishings";"FUR-FU-10002107";10;10;8;3;0;0;80;10;22;6;0;4.394449154672439;0
2472;"2022-01-01 00:00:00";"Standard Class";"Consumer";"United States";"Fayetteville";"North Carolina";28314;"South";"Bookcases";"FUR-BO-10002213";410;450;4;3;0;0;1800;1;1;5;0;7.496097345175956;40
2473;"2022-02-04 00:00:00";"Standard Class";"Consumer";"United States";"Fayetteville";"North Carolina";28314;"South";"Appliances";"OFF-AP-10000692";60;60;4;3;1;0;240;2;4;4;0;5.484796933490655;0
2474;"2022-04-06 00:00:00";"First Class";"Consumer";"United States";"Los Angeles";"California";90032;"West";"Chairs";"FUR-CH-10001190";200;220;2;5;0;0;440;4;6;2;0;6.089044875446846;20
2475;"2023-11-21 00:00:00";"First Class";"Consumer";"United States";"Los Angeles";"California";90032;"West";"Accessories";"TEC-AC-10000682";70;80;5;2;0;1;400;11;21;1;0;5.993961427306569;10
2476;"2023-05-03 00:00:00";"First Class";"Consumer";"United States";"Los Angeles";"California";90032;"West";"Labels";"OFF-LA-10004545";70;90;7;4;1;0;630;5;3;2;0;6.447305862541213;20
2477;"2023-06-27 00:00:00";"First Class";"Consumer";"United States";"Los Angeles";"California";90032;"West";"Appliances";"OFF-AP-10003057";960;1100;4;2;1;0;4400;6;27;1;0;8.38958706681109;140
2478;"2023-10-13 00:00:00";"Second Class";"Corporate";"United States";"Los Angeles";"California";90036;"West";"Tables";"FUR-TA-10000198";1110;1320;3;2;0;0;3960;10;13;4;0;8.284251797621916;210
2479;"2022-01-17 00:00:00";"Standard Class";"Consumer";"United States";"New York City";"New York";10011;"East";"Art";"OFF-AR-10002833";10;10;3;5;1;0;30;1;17;0;0;3.4339872044851463;0
2480;"2023-01-29 00:00:00";"Standard Class";"Consumer";"United States";"Dallas";"Texas";75220;"Central";"Supplies";"OFF-SU-10002557";10;10;1;5;1;0;10;1;29;6;0;2.3978952727983707;0
2481;"2023-09-09 00:00:00";"Standard Class";"Consumer";"United States";"Dallas";"Texas";75220;"Central";"Storage";"OFF-ST-10003656";130;150;2;3;1;0;300;9;9;5;0;5.707110264748875;20
2482;"2023-09-02 00:00:00";"Standard Class";"Consumer";"United States";"Seattle";"Washington";98105;"West";"Storage";"OFF-ST-10001097";900;1000;6;2;1;0;6000;9;2;5;0;8.699681400989514;100
2483;"2022-10-01 00:00:00";"Standard Class";"Home Office";"United States";"Seattle";"Washington";98105;"West";"Phones";"TEC-PH-10000912";40;40;4;3;0;1;160;10;1;5;0;5.081404364984463;0
2484;"2022-08-13 00:00:00";"Standard Class";"Home Office";"United States";"Seattle";"Washington";98105;"West";"Tables";"FUR-TA-10000617";930;1140;5;5;0;0;5700;8;13;5;0;8.648396877031582;210
2485;"2022-08-31 00:00:00";"Standard Class";"Home Office";"United States";"Seattle";"Washington";98105;"West";"Binders";"OFF-BI-10001658";90;100;5;4;1;0;500;8;31;2;0;6.2166061010848646;10
2486;"2023-11-14 00:00:00";"Standard Class";"Home Office";"United States";"Seattle";"Washington";98105;"West";"Art";"OFF-AR-10003856";10;10;2;3;1;0;20;11;14;1;0;3.044522437723423;0
2487;"2022-02-16 00:00:00";"Second Class";"Corporate";"United States";"Newark";"Delaware";19711;"East";"Storage";"OFF-ST-10001837";80;90;2;2;1;0;180;2;16;2;0;5.198497031265826;10
2488;"2022-03-09 00:00:00";"Second Class";"Corporate";"United States";"Newark";"Delaware";19711;"East";"Art";"OFF-AR-10001473";10;10;3;2;1;0;30;3;9;2;0;3.4339872044851463;0
2489;"2023-10-15 00:00:00";"Second Class";"Corporate";"United States";"Newark";"Delaware";19711;"East";"Paper";"OFF-PA-10004285";20;20;3;3;1;0;60;10;15;6;0;4.110873864173311;0
2490;"2023-01-28 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10024;"East";"Phones";"TEC-PH-10001835";550;630;4;4;0;1;2520;1;28;5;0;7.83241092718792;80
2491;"2023-03-22 00:00:00";"Second Class";"Consumer";"United States";"New York City";"New York";10024;"East";"Paper";"OFF-PA-10002245";20;20;4;3;1;0;80;3;22;2;0;4.394449154672439;0
2492;"2022-01-29 00:00:00";"Second Class";"Consumer";"United States";"Los Angeles";"California";90049;"West";"Paper";"OFF-PA-10001457";70;90;6;5;1;0;540;1;29;5;0;6.293419278846481;20
2493;"2023-04-23 00:00:00";"Standard Class";"Consumer";"United States";"Jamestown";"New York";14701;"East";"Phones";"TEC-PH-10002885";3730;4550;7;4;0;1;31850;4;23;6;0;10.368824057681683;820
2494;"2023-11-22 00:00:00";"Second Class";"Consumer";"United States";"Houston";"Texas";77095;"Central";"Tables";"FUR-TA-10004086";250;300;5;3;0;0;1500;11;22;2;0;7.313886831633462;50
2495;"2023-03-12 00:00:00";"Second Class";"Consumer";"United States";"Houston";"Texas";77095;"Central";"Phones";"TEC-PH-10000895";580;720;5;2;0;1;3600;3;12;6;0;8.188966863648876;140
2496;"2023-11-07 00:00:00";"Standard Class";"Consumer";"United States";"Mishawaka";"Indiana";46544;"Central";"Chairs";"FUR-CH-10000225";540;650;8;4;0;0;5200;11;7;1;0;8.556606193773073;110
2497;"2023-04-25 00:00:00";"Standard Class";"Home Office";"United States";"San Diego";"California";92037;"West";"Storage";"OFF-ST-10002370";50;60;3;3;1;0;180;4;25;1;0;5.198497031265826;10
2498;"2022-04-28 00:00:00";"Standard Class";"Home Office";"United States";"San Diego";"California";92037;"West";"Envelopes";"OFF-EN-10000056";110;120;2;2;1;0;240;4;28;3;0;5.484796933490655;10
2499;"2023-12-14 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94109;"West";"Binders";"OFF-BI-10004817";10;10;1;5;1;0;10;12;14;3;0;2.3978952727983707;0
2500;"2022-11-05 00:00:00";"First Class";"Consumer";"United States";"Miami";"Florida";33178;"South";"Envelopes";"OFF-EN-10004483";30;40;3;3;1;0;120;11;5;5;0;4.795790545596741;10
2501;"2023-10-28 00:00:00";"First Class";"Corporate";"United States";"Skokie";"Illinois";60076;"Central";"Paper";"OFF-PA-10001892";10;10;2;5;1;0;20;10;28;5;0;3.044522437723423;0
2502;"2022-08-28 00:00:00";"First Class";"Corporate";"United States";"Skokie";"Illinois";60076;"Central";"Binders";"OFF-BI-10000546";0;0;4;4;1;0;0;8;28;6;0;0.0;0
2503;"2022-09-06 00:00:00";"First Class";"Corporate";"United States";"Skokie";"Illinois";60076;"Central";"Binders";"OFF-BI-10001294";10;10;4;5;1;0;40;9;6;1;0;3.713572066704308;0
2504;"2023-10-12 00:00:00";"Standard Class";"Consumer";"United States";"San Francisco";"California";94110;"West";"Labels";"OFF-LA-10000248";10;10;2;2;1;0;20;10;12;3;0;3.044522437723423;0
2505;"2022-10-24 00:00:00";"Second Class";"Consumer";"United States";"San Francisco";"California";94122;"West";"Storage";"OFF-ST-10001228";40;50;4;2;1;0;200;10;24;0;0;5.303304908059076;10
2506;"2023-04-19 00:00:00";"Second Class";"Consumer";"United States";"San Francisco";"California";94122;"West";"Supplies";"OFF-SU-10000151";7370;8190;5;5;1;0;40950;4;19;2;0;10.620131509007471;820
2507;"2023-11-26 00:00:00";"Second Class";"Consumer";"United States";"San Francisco";"California";94122;"West";"Furnishings";"FUR-FU-10004351";70;80;8;3;0;0;640;11;26;6;0;6.46302945692067;10
2508;"2023-02-05 00:00:00";"Same Day";"Consumer";"United States";"Houston";"Texas";77070;"Central";"Appliances";"OFF-AP-10001293";30;30;4;4;1;0;120;2;5;6;0;4.795790545596741;0
2509;"2023-05-20 00:00:00";"Standard Class";"Corporate";"United States";"Los Angeles";"California";90045;"West";"Phones";"TEC-PH-10000675";190;200;3;5;0;1;600;5;20;5;0;6.398594934535208;10
2510;"2023-12-24 00:00:00";"Standard Class";"Corporate";"United States";"Los Angeles";"California";90045;"West";"Accessories";"TEC-AC-10000580";390;480;6;4;0;1;2880;12;24;6;0;7.9658927350845286;90
2511;"2022-05-05 00:00:00";"Standard Class";"Home Office";"United States";"Oklahoma City";"Oklahoma";73120;"Central";"Storage";"OFF-ST-10003470";1000;1120;4;4;1;0;4480;5;5;3;0;8.407601514786142;120
2512;"2022-08-20 00:00:00";"First Class";"Consumer";"United States";"Monroe";"Louisiana";71203;"South";"Accessories";"TEC-AC-10003116";90;110;6;4;0;1;660;8;20;5;0;6.493753839851686;20
2513;"2022-07-08 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Binders";"OFF-BI-10002429";50;50;5;4;1;0;250;7;8;4;0;5.5254529391317835;0
2514;"2022-08-11 00:00:00";"Standard Class";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"Accessories";"TEC-AC-10003280";90;100;4;3;0;1;400;8;11;3;0;5.993961427306569;10
2515;"2023-11-15 00:00:00";"Standard Class";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"Chairs";"FUR-CH-10004540";40;50;2;4;0;0;100;11;15;2;0;4.61512051684126;10
2516;"2022-12-03 00:00:00";"Standard Class";"Consumer";"United States";"Bowling Green";"Ohio";43402;"East";"Storage";"OFF-ST-10000585";210;260;2;3;1;0;520;12;3;5;0;6.255750041753367;50
2517;"2023-08-31 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77095;"Central";"Envelopes";"OFF-EN-10003001";500;600;9;2;1;0;5400;8;31;3;0;8.594339400592892;100
2518;"2022-12-12 00:00:00";"Standard Class";"Corporate";"United States";"Westfield";"New Jersey";7090;"East";"Furnishings";"FUR-FU-10003975";110;130;3;2;0;0;390;12;12;0;0;5.968707559985366;20
2519;"2022-11-20 00:00:00";"Standard Class";"Home Office";"United States";"Oklahoma City";"Oklahoma";73120;"Central";"Labels";"OFF-LA-10004559";20;20;7;3;1;0;140;11;20;6;0;4.948759890378168;0
2520;"2023-04-19 00:00:00";"Standard Class";"Home Office";"United States";"Oklahoma City";"Oklahoma";73120;"Central";"Labels";"OFF-LA-10003223";20;30;6;2;1;0;180;4;19;2;0;5.198497031265826;10
2521;"2023-10-12 00:00:00";"Standard Class";"Home Office";"United States";"Oklahoma City";"Oklahoma";73120;"Central";"Appliances";"OFF-AP-10002651";730;870;3;5;1;0;2610;10;12;3;0;7.8674885686991285;140
2522;"2022-07-10 00:00:00";"Standard Class";"Home Office";"United States";"Oklahoma City";"Oklahoma";73120;"Central";"Paper";"OFF-PA-10003177";10;10;2;4;1;0;20;7;10;6;0;3.044522437723423;0
2523;"2022-03-11 00:00:00";"Standard Class";"Home Office";"United States";"Oklahoma City";"Oklahoma";73120;"Central";"Phones";"TEC-PH-10003442";10;10;1;2;0;1;10;3;11;4;0;2.3978952727983707;0
2524;"2022-01-22 00:00:00";"Standard Class";"Home Office";"United States";"Oklahoma City";"Oklahoma";73120;"Central";"Binders";"OFF-BI-10000977";110;120;4;2;1;0;480;1;22;5;0;6.175867270105761;10
2525;"2022-05-01 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Art";"OFF-AR-10004078";40;40;9;5;1;0;360;5;1;6;0;5.8888779583328805;0
2526;"2022-08-12 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Accessories";"TEC-AC-10002550";20;30;2;3;0;1;60;8;12;4;0;4.110873864173311;10
2527;"2022-02-20 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Binders";"OFF-BI-10004965";10;10;3;5;1;0;30;2;20;6;0;3.4339872044851463;0
2528;"2022-08-07 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Binders";"OFF-BI-10004209";10;10;6;4;1;0;60;8;7;6;0;4.110873864173311;0
2529;"2023-08-29 00:00:00";"Standard Class";"Consumer";"United States";"Houston";"Texas";77041;"Central";"Paper";"OFF-PA-10001526";10;10;2;4;1;0;20;8;29;1;0;3.044522437723423;0
2530;"2023-07-08 00:00:00";"Standard Class";"Home Office";"United States";"Fort Lauderdale";"Florida";33311;"South";"Paper";"OFF-PA-10000788";10;10;2;2;1;0;20;7;8;5;0;3.044522437723423;0
2531;"2022-07-30 00:00:00";"Standard Class";"Corporate";"United States";"Little Rock";"Arkansas";72209;"South";"Paper";"OFF-PA-10000595";100;110;5;2;1;0;550;7;30;5;0;6.311734809152915;10
2532;"2022-06-10 00:00:00";"Standard Class";"Corporate";"United States";"Little Rock";"Arkansas";72209;"South";"Binders";"OFF-BI-10000829";20;20;4;4;1;0;80;6;10;4;0;4.394449154672439;0
2533;"2023-10-28 00:00:00";"Standard Class";"Corporate";"United States";"Little Rock";"Arkansas";72209;"South";"Fasteners";"OFF-FA-10002676";10;10;7;3;1;0;70;10;28;5;0;4.2626798770413155;0
2534;"2022-01-31 00:00:00";"Standard Class";"Corporate";"United States";"Little Rock";"Arkansas";72209;"South";"Accessories";"TEC-AC-10000844";320;340;4;4;0;1;1360;1;31;0;0;7.215975002651466;20
